Time,ang_x_imu,pid_output_ankle,pid_output_hip,zmp_ref,zmp_imu,Xzmp_ft,capture_point,iter
41.00,178.8600463867,-0.1692747917,-0.1692747917,0.0005709520,-0.01905616,0.02592308,-0.0234851262,820
41.05,178.8677978516,-0.1318656826,-0.1318656826,0.0005709520,-0.01921005,0.02592308,-0.0242376752,821
41.10,178.8657226562,-0.1814261841,-0.1814261841,0.0005709520,-0.01918591,0.02645701,-0.0235844927,822
41.15,178.8791809082,-0.1114940651,-0.1114940651,0.0005709520,-0.01949189,0.02620261,-0.0254117495,823
41.20,178.8775177002,-0.1503629807,-0.1503629807,0.0005709520,-0.01934708,0.02620261,-0.0244392861,824
41.25,178.8727569580,-0.1816355997,-0.1816355997,0.0005709520,-0.01920341,0.02657222,-0.0238504865,825
41.30,178.8769531250,-0.1785971094,-0.1785971094,0.0005709520,-0.01890200,0.02657222,-0.0234249321,826
41.35,178.8795471191,-0.2001404318,-0.2001404318,0.0005709520,-0.01918708,0.02734522,-0.0266575619,827
41.40,178.8870391846,-0.1590253877,-0.1590253877,0.0005709520,-0.01911922,0.02705435,-0.0247186703,828
41.45,178.8947906494,-0.1738629003,-0.1738629003,0.0005709520,-0.01907001,0.02705435,-0.0252426335,829
41.50,178.9044494629,-0.2241156605,-0.2241156605,0.0005709520,-0.01896684,0.02765378,-0.0251327971,830
41.55,178.8956909180,-0.2302942613,-0.2302942613,0.0005709520,-0.01841647,0.02765378,-0.0230648885,831
41.60,178.8935241699,-0.2728751689,-0.2728751689,0.0005709520,-0.01847830,0.02864977,-0.0229979813,832
41.65,178.8824462891,-0.1915817536,-0.1915817536,0.0005709520,-0.01865667,0.02836684,-0.0248950269,833
41.70,178.8853759766,-0.2061587673,-0.2061587673,0.0005709520,-0.01876965,0.02836684,-0.0243737729,834
41.75,178.8911285400,-0.2801860189,-0.2801860189,0.0005709520,-0.01893961,0.02944825,-0.0247325970,835
41.80,178.9132537842,-0.2060394134,-0.2060394134,0.0005709520,-0.01905753,0.02918500,-0.0241478308,836
41.86,178.9102325439,-0.2045838588,-0.2045838588,0.0005709520,-0.01933083,0.02918500,-0.0247448726,837
41.90,178.9184112549,-0.2427857548,-0.2427857548,0.0005709520,-0.01989517,0.03007648,-0.0257535986,838
41.95,178.9162750244,-0.2090708551,-0.2090708551,0.0005709520,-0.02012664,0.03007648,-0.0255985696,839
42.00,178.9049224854,-0.2778704400,-0.2778704400,0.0005709520,-0.02047541,0.03118808,-0.0265213397,840
42.05,178.8906555176,-0.2152047836,-0.2152047836,0.0005709520,-0.02061031,0.03099585,-0.0258956954,841
42.10,178.9014282227,-0.2114254065,-0.2114254065,0.0005709520,-0.02087859,0.03099585,-0.0271421596,842
42.15,178.9165496826,-0.2857226528,-0.2857226528,0.0005709520,-0.02095982,0.03188868,-0.0263987541,843
42.20,178.9170837402,-0.2560540726,-0.2560540726,0.0005709520,-0.02081466,0.03188868,-0.0265423411,844
42.25,178.9305267334,-0.2531032547,-0.2531032547,0.0005709520,-0.02075729,0.03188868,-0.0259756824,845
42.30,178.9248962402,-0.3008919101,-0.3008919101,0.0005709520,-0.02090142,0.03270799,-0.0278329960,846
42.35,178.9174346924,-0.2480488924,-0.2480488924,0.0005709520,-0.02115602,0.03270799,-0.0274551071,847
42.40,178.9066619873,-0.3050478018,-0.3050478018,0.0005709520,-0.02125008,0.03339220,-0.0266250457,848
42.45,178.9069519043,-0.2860359314,-0.2860359314,0.0005709520,-0.02111039,0.03339220,-0.0257576343,849
42.50,178.9007415771,-0.2685443449,-0.2685443449,0.0005709520,-0.02125048,0.03339220,-0.0264768777,850
42.55,178.8999176025,-0.3046756307,-0.3046756307,0.0005709520,-0.02137837,0.03390837,-0.0271411254,851
42.60,178.9036865234,-0.2620033214,-0.2620033214,0.0005709520,-0.02168851,0.03390837,-0.0278603584,852
42.65,178.9065704346,-0.2887263068,-0.2887263068,0.0005709520,-0.02185284,0.03422229,-0.0287212201,853
42.70,178.9024658203,-0.2586695677,-0.2586695677,0.0005709520,-0.02215381,0.03422229,-0.0289574500,854
42.75,178.9007873535,-0.2519748677,-0.2519748677,0.0005709520,-0.02244353,0.03422229,-0.0287412381,855
42.81,178.8875579834,-0.2409731548,-0.2409731548,0.0005709520,-0.02289082,0.03432997,-0.0299499384,856
42.86,178.8748779297,-0.2704259006,-0.2704259006,0.0005709520,-0.02272448,0.03432997,-0.0292513129,857
42.91,178.8777008057,-0.2471159222,-0.2471159222,0.0005709520,-0.02283847,0.03424407,-0.0290733775,858
42.96,178.8857727051,-0.2585533054,-0.2585533054,0.0005709520,-0.02281917,0.03424407,-0.0288948228,859
43.01,178.8786163330,-0.2507847121,-0.2507847121,0.0005709520,-0.02290987,0.03424407,-0.0295618094,860
43.06,178.8780670166,-0.2075425254,-0.2075425254,0.0005709520,-0.02330310,0.03400052,-0.0301675631,861
43.11,178.8636016846,-0.1996207640,-0.1996207640,0.0005709520,-0.02383286,0.03400052,-0.0313328757,862
43.16,178.8569488525,-0.2226766241,-0.2226766241,0.0005709520,-0.02387843,0.03400052,-0.0303770183,863
43.21,178.8682250977,-0.1803152070,-0.1803152070,0.0005709520,-0.02411761,0.03364473,-0.0310530284,864
43.26,178.8770141602,-0.2052230777,-0.2052230777,0.0005709520,-0.02418195,0.03364473,-0.0303586225,865
43.31,178.8735046387,-0.1563262918,-0.1563262918,0.0005709520,-0.02446062,0.03322881,-0.0311346955,866
43.36,178.8630523682,-0.1635632753,-0.1635632753,0.0005709520,-0.02482684,0.03322881,-0.0323302640,867
43.41,178.8532409668,-0.1724963663,-0.1724963663,0.0005709520,-0.02496570,0.03324281,-0.0316412232,868
43.46,178.8549499512,-0.1252939861,-0.1252939861,0.0005709520,-0.02524520,0.03280997,-0.0323049548,869
43.51,178.8556823730,-0.1484544467,-0.1484544467,0.0005709520,-0.02541099,0.03280997,-0.0324065223,870
43.56,178.8561859131,-0.1348437388,-0.1348437388,0.0005709520,-0.02571227,0.03281940,-0.0327068532,871
43.61,178.8575744629,-0.1091629479,-0.1091629479,0.0005709520,-0.02586385,0.03243428,-0.0329893851,872
43.66,178.8594207764,-0.1104807934,-0.1104807934,0.0005709520,-0.02620379,0.03243428,-0.0335766273,873
43.71,178.8554077148,-0.0830739816,-0.0830739816,0.0005709520,-0.02650935,0.03214810,-0.0339558627,874
43.76,178.8440399170,-0.0925516970,-0.0925516970,0.0005709520,-0.02677718,0.03214810,-0.0335182307,875
43.81,178.8359375000,-0.1085199466,-0.1085199466,0.0005709520,-0.02674260,0.03214794,-0.0334850595,876
43.86,178.8374328613,-0.0854411209,-0.0854411209,0.0005709520,-0.02684518,0.03196585,-0.0337373348,877
43.91,178.8298187256,-0.0784802933,-0.0784802933,0.0005709520,-0.02712759,0.03196585,-0.0341209645,878
43.96,178.8252105713,-0.0537950534,-0.0537950534,0.0005709520,-0.02757901,0.03190013,-0.0347622763,879
44.01,178.8134307861,-0.0644910066,-0.0644910066,0.0005709520,-0.02778092,0.03190013,-0.0341421141,880
44.06,178.8149719238,-0.0577496710,-0.0577496710,0.0005709520,-0.02800531,0.03190017,-0.0350385028,881
44.11,178.8040771484,-0.0633641488,-0.0633641488,0.0005709520,-0.02812012,0.03194037,-0.0349262542,882
44.16,178.7979278564,-0.0441415818,-0.0441415818,0.0005709520,-0.02842603,0.03194037,-0.0370121835,883
44.21,178.7961273193,-0.0621193015,-0.0621193015,0.0005709520,-0.02851803,0.03206822,-0.0358326624,884
44.26,178.8003997803,-0.0447940700,-0.0447940700,0.0005709520,-0.02872508,0.03206822,-0.0361700965,885
44.31,178.8083801270,-0.0638268927,-0.0638268927,0.0005709520,-0.02861146,0.03207038,-0.0350342711,886
44.36,178.7931213379,-0.0465583025,-0.0465583025,0.0005709520,-0.02894056,0.03224643,-0.0373292180,887
44.41,178.7972869873,-0.0307502101,-0.0307502101,0.0005709520,-0.02925322,0.03224643,-0.0372689809,888
44.46,178.7949829102,-0.0342512947,-0.0342512947,0.0005709520,-0.02942133,0.03225295,-0.0364222435,889
44.51,178.7934417725,-0.0377703689,-0.0377703689,0.0005709520,-0.02968339,0.03245427,-0.0378185419,890
44.56,178.8085327148,-0.0216284382,-0.0216284382,0.0005709520,-0.02993944,0.03245470,-0.0382642638,891
44.61,178.8186492920,-0.0516121101,-0.0516121101,0.0005709520,-0.02989368,0.03263833,-0.0371435837,892
44.66,178.8214721680,-0.0294123878,-0.0294123878,0.0005709520,-0.03003678,0.03263833,-0.0373525260,893
44.71,178.8131256104,-0.0323700655,-0.0323700655,0.0005709520,-0.03009759,0.03264324,-0.0373533288,894
44.76,178.7967224121,-0.0201398436,-0.0201398436,0.0005709520,-0.03044044,0.03278583,-0.0385732938,895
44.81,178.8017120361,-0.0180558919,-0.0180558919,0.0005709520,-0.03059915,0.03278337,-0.0381665497,896
44.86,178.7938079834,-0.0272105146,-0.0272105146,0.0005709520,-0.03058448,0.03278337,-0.0380216450,897
44.91,178.7968139648,-0.0214827254,-0.0214827254,0.0005709520,-0.03072906,0.03286137,-0.0381717174,898
44.96,178.8045654297,-0.0266564777,-0.0266564777,0.0005709520,-0.03070067,0.03285760,-0.0376291906,899
45.01,178.8050231934,-0.0129875672,-0.0129875672,0.0005709520,-0.03087218,0.03286331,-0.0388433480,900
45.06,178.7932128906,-0.0112849626,-0.0112849626,0.0005709520,-0.03100531,0.03286331,-0.0387621235,901
45.11,178.8011016846,-0.0043499570,-0.0043499570,0.0005709520,-0.03118117,0.03285805,-0.0393114431,902
45.16,178.7745819092,-0.0049757254,-0.0049757254,0.0005709520,-0.03123068,0.03279527,-0.0388616598,903
45.21,178.7786407471,0.0061136710,0.0061136710,0.0005709520,-0.03144462,0.03278659,-0.0401503919,904
45.26,178.7816772461,0.0195991835,0.0195991835,0.0005709520,-0.03165239,0.03266633,-0.0395403257,905
45.31,178.7763671875,0.0217857661,0.0217857661,0.0005709520,-0.03188891,0.03265519,-0.0400150942,906
45.36,178.7828979492,0.0235822092,0.0235822092,0.0005709520,-0.03207781,0.03265519,-0.0399928437,907
45.41,178.7817535400,0.0569460746,0.0569460746,0.0005709520,-0.03248378,0.03249061,-0.0417050185,908
45.46,178.7805786133,0.0412255858,0.0412255858,0.0005709520,-0.03264091,0.03247724,-0.0406862941,909
45.51,178.7801055908,0.0656802714,0.0656802714,0.0005709520,-0.03290672,0.03230352,-0.0407863919,910
45.56,178.7751464844,0.0574823245,0.0574823245,0.0005709520,-0.03309022,0.03230352,-0.0411637994,911
45.61,178.7707366943,0.0641621779,0.0641621779,0.0005709520,-0.03328927,0.03229130,-0.0412350689,912
45.66,178.7781829834,0.0413101629,0.0413101629,0.0005709520,-0.03295450,0.03212039,-0.0396394913,913
45.71,178.7752990723,0.0540021302,0.0540021302,0.0005709520,-0.03300386,0.03210973,-0.0405757753,914
45.76,178.7701263428,0.0487826787,0.0487826787,0.0005709520,-0.03297427,0.03210973,-0.0402880615,915
45.81,178.7638549805,0.0698882342,0.0698882342,0.0005709520,-0.03308940,0.03196325,-0.0401538636,916
45.86,178.7825164795,0.0398574565,0.0398574565,0.0005709520,-0.03285631,0.03195618,-0.0399182425,917
45.91,178.7967529297,0.0486565458,0.0486565458,0.0005709520,-0.03272080,0.03185395,-0.0399440956,918
45.96,178.7947082520,0.0504977232,0.0504977232,0.0005709520,-0.03271641,0.03184718,-0.0397136530,919
46.01,178.7906646729,0.0212644309,0.0212644309,0.0005709520,-0.03232835,0.03184718,-0.0383080958,920
46.06,178.7815551758,0.0175000505,0.0175000505,0.0005709520,-0.03195980,0.03178730,-0.0381942540,921
46.11,178.7793121338,0.0232799729,0.0232799729,0.0005709520,-0.03182202,0.03177809,-0.0383085848,922
46.16,178.7588806152,0.0211125303,0.0211125303,0.0005709520,-0.03170749,0.03177809,-0.0383858587,923
46.21,178.7695617676,0.0210232261,0.0210232261,0.0005709520,-0.03161272,0.03176080,-0.0383874801,924
46.26,178.7593536377,0.0015043020,0.0015043020,0.0005709520,-0.03130095,0.03176080,-0.0376680929,925
46.31,178.7623901367,-0.0062755278,-0.0062755278,0.0005709520,-0.03102493,0.03179616,-0.0370367102,926
46.36,178.7612762451,0.0039863476,0.0039863476,0.0005709520,-0.03092657,0.03176843,-0.0377930737,927
46.41,178.7696990967,-0.0049270802,-0.0049270802,0.0005709520,-0.03076071,0.03176843,-0.0372625126,928
46.46,178.7756652832,0.0015975916,0.0015975916,0.0005709520,-0.03077614,0.03180736,-0.0377723105,929
46.51,178.7676696777,-0.0325734331,-0.0325734331,0.0005709520,-0.03030502,0.03180736,-0.0355953101,930
46.56,178.7638549805,-0.0389174949,-0.0389174949,0.0005709520,-0.03002151,0.03192224,-0.0361898171,931
46.62,178.7688446045,-0.0384572233,-0.0384572233,0.0005709520,-0.02969397,0.03185392,-0.0359412606,932
46.66,178.7705535889,-0.0423752810,-0.0423752810,0.0005709520,-0.02946907,0.03185392,-0.0358304499,933
46.71,178.7730255127,-0.0677973763,-0.0677973763,0.0005709520,-0.02902516,0.03189867,-0.0351723354,934
46.76,178.7844543457,-0.0683431643,-0.0683431643,0.0005709520,-0.02869238,0.03189867,-0.0347046089,935
46.82,178.7970275879,-0.0900537151,-0.0900537151,0.0005709520,-0.02837468,0.03209201,-0.0346737662,936
46.87,178.8019561768,-0.0662747066,-0.0662747066,0.0005709520,-0.02820430,0.03194509,-0.0351465827,937
46.92,178.8051452637,-0.0876371198,-0.0876371198,0.0005709520,-0.02790394,0.03194509,-0.0354751725,938
46.97,178.7997283936,-0.1108214844,-0.1108214844,0.0005709520,-0.02763922,0.03218947,-0.0342013597,939
47.02,178.8028106689,-0.0923124841,-0.0923124841,0.0005709520,-0.02734970,0.03199237,-0.0335869417,940
47.07,178.7929229736,-0.1026485442,-0.1026485442,0.0005709520,-0.02715037,0.03199237,-0.0340850351,941
47.12,178.7851104736,-0.1103043778,-0.1103043778,0.0005709520,-0.02698950,0.03206632,-0.0339950151,942
47.17,178.7787628174,-0.1011569930,-0.1011569930,0.0005709520,-0.02695501,0.03206632,-0.0334490863,943
47.22,178.7777252197,-0.1470195885,-0.1470195885,0.0005709520,-0.02674651,0.03249209,-0.0331413014,944
47.27,178.7799072266,-0.0972297461,-0.0972297461,0.0005709520,-0.02668281,0.03218723,-0.0336210944,945
47.32,178.7673950195,-0.1242188592,-0.1242188592,0.0005709520,-0.02648370,0.03218723,-0.0324097777,946
47.37,178.7626190186,-0.1451998172,-0.1451998172,0.0005709520,-0.02626863,0.03238443,-0.0321285505,947
47.42,178.7782592773,-0.1349205585,-0.1349205585,0.0005709520,-0.02613102,0.03238443,-0.0325653043,948
47.47,178.7746734619,-0.1326211840,-0.1326211840,0.0005709520,-0.02607000,0.03238443,-0.0326927474,949
47.52,178.7860412598,-0.1518178915,-0.1518178915,0.0005709520,-0.02607718,0.03268813,-0.0320650019,950
47.57,178.7969818115,-0.1215067360,-0.1215067360,0.0005709520,-0.02628368,0.03268813,-0.0336907682,951
47.62,178.8027954102,-0.1631011352,-0.1631011352,0.0005709520,-0.02629772,0.03311902,-0.0328468215,952
47.67,178.7932128906,-0.1363779927,-0.1363779927,0.0005709520,-0.02637624,0.03311902,-0.0335055260,953
47.72,178.7970886230,-0.1125817474,-0.1125817474,0.0005709520,-0.02674572,0.03311902,-0.0355848763,954
47.77,178.7895507812,-0.1663457195,-0.1663457195,0.0005709520,-0.02685094,0.03369474,-0.0337955221,955
47.82,178.7804412842,-0.1328721382,-0.1328721382,0.0005709520,-0.02698370,0.03369474,-0.0337290501,956
47.87,178.7885437012,-0.1887893001,-0.1887893001,0.0005709520,-0.02703887,0.03440679,-0.0342210431,957
47.92,178.7807006836,-0.1578466742,-0.1578466742,0.0005709520,-0.02701374,0.03440679,-0.0333829381,958
47.97,178.7816009521,-0.1584403549,-0.1584403549,0.0005709520,-0.02698910,0.03440679,-0.0338527875,959
48.02,178.7821960449,-0.2221907718,-0.2221907718,0.0005709520,-0.02695812,0.03524195,-0.0320773269,960
48.07,178.7878112793,-0.1572940970,-0.1572940970,0.0005709520,-0.02724617,0.03524195,-0.0350065553,961
48.12,178.7937469482,-0.2206343104,-0.2206343104,0.0005709520,-0.02751533,0.03616349,-0.0352810322,962
48.17,178.7895660400,-0.1792105037,-0.1792105037,0.0005709520,-0.02763290,0.03616349,-0.0346411766,963
48.22,178.7875671387,-0.1648511704,-0.1648511704,0.0005709520,-0.02790262,0.03616349,-0.0356009946,964
48.27,178.7903594971,-0.2382229541,-0.2382229541,0.0005709520,-0.02806416,0.03712334,-0.0349944383,965
48.32,178.7930297852,-0.1897538507,-0.1897538507,0.0005709520,-0.02817844,0.03712334,-0.0351156484,966
48.37,178.7906036377,-0.1898282320,-0.1898282320,0.0005709520,-0.02825357,0.03712334,-0.0356379966,967
48.42,178.7891387939,-0.2655345601,-0.2655345601,0.0005709520,-0.02822971,0.03805851,-0.0356141968,968
48.47,178.7910308838,-0.2079492800,-0.2079492800,0.0005709520,-0.02835844,0.03805851,-0.0356454947,969
48.52,178.7882232666,-0.2654413372,-0.2654413372,0.0005709520,-0.02852725,0.03890789,-0.0357196669,970
48.57,178.7873840332,-0.2174344984,-0.2174344984,0.0005709520,-0.02871380,0.03890789,-0.0366735534,971
48.62,178.7849426270,-0.2133805227,-0.2133805227,0.0005709520,-0.02883446,0.03885025,-0.0365337117,972
48.67,178.7911987305,-0.2616142868,-0.2616142868,0.0005709520,-0.02906970,0.03960963,-0.0368927653,973
48.72,178.7910461426,-0.2185961116,-0.2185961116,0.0005709520,-0.02929395,0.03960963,-0.0369581110,974
48.77,178.7873382568,-0.2310727514,-0.2310727514,0.0005709520,-0.02928903,0.03962164,-0.0361981030,975
48.82,178.7866821289,-0.2346290100,-0.2346290100,0.0005709520,-0.02972625,0.04011752,-0.0381488858,976
48.87,178.7729797363,-0.1994520487,-0.1994520487,0.0005709520,-0.03015603,0.04011752,-0.0384318675,977
48.92,178.7804565430,-0.2316004369,-0.2316004369,0.0005709520,-0.03031174,0.04041544,-0.0376349546,978
48.97,178.7842712402,-0.2189101983,-0.2189101983,0.0005709520,-0.03038615,0.04041544,-0.0374523164,979
49.02,178.7893066406,-0.1960468617,-0.1960468617,0.0005709520,-0.03084587,0.04052085,-0.0394333379,980
49.07,178.7884368896,-0.1921113283,-0.1921113283,0.0005709520,-0.03109397,0.04048049,-0.0398740515,981
49.12,178.7820587158,-0.1917245837,-0.1917245837,0.0005709520,-0.03129128,0.04048049,-0.0389829988,982
49.17,178.7706451416,-0.1911789356,-0.1911789356,0.0005709520,-0.03130094,0.04035145,-0.0384863196,983
49.23,178.7711791992,-0.2038480619,-0.2038480619,0.0005709520,-0.03122447,0.04035145,-0.0396411507,984
49.27,178.7711181641,-0.2089010332,-0.2089010332,0.0005709520,-0.03123229,0.04047757,-0.0382327385,985
49.32,178.7682037354,-0.1504796723,-0.1504796723,0.0005709520,-0.03151214,0.04005752,-0.0398378620,986
49.37,178.7713317871,-0.1802206703,-0.1802206703,0.0005709520,-0.03158193,0.04005752,-0.0391574683,987
49.42,178.7684631348,-0.1375158214,-0.1375158214,0.0005709520,-0.03179604,0.03965592,-0.0393649934,988
49.47,178.7767028809,-0.1504861713,-0.1504861713,0.0005709520,-0.03203328,0.03965592,-0.0402310093,989
49.52,178.7841491699,-0.1364183531,-0.1364183531,0.0005709520,-0.03246542,0.03974252,-0.0400364568,990
49.57,178.7682189941,-0.1012779732,-0.1012779732,0.0005709520,-0.03263012,0.03920867,-0.0413306363,991
49.62,178.7682800293,-0.1438335229,-0.1438335229,0.0005709520,-0.03252822,0.03920867,-0.0397202343,992
49.67,178.7803955078,-0.1341406820,-0.1341406820,0.0005709520,-0.03265306,0.03927220,-0.0404057937,993
49.72,178.7790832520,-0.0817446019,-0.0817446019,0.0005709520,-0.03289695,0.03877687,-0.0419822153,994
49.77,178.7910308838,-0.1102216604,-0.1102216604,0.0005709520,-0.03303931,0.03880639,-0.0408007927,995
49.82,178.7884979248,-0.0867608481,-0.0867608481,0.0005709520,-0.03302793,0.03840714,-0.0399131800,996
49.87,178.7943420410,-0.0920748659,-0.0920748659,0.0005709520,-0.03321546,0.03840714,-0.0416719256,997
49.92,178.7912902832,-0.0897283844,-0.0897283844,0.0005709520,-0.03337327,0.03840876,-0.0416968485,998
49.97,178.7969207764,-0.0766382817,-0.0766382817,0.0005709520,-0.03338773,0.03814470,-0.0407693733,999
50.02,178.7891998291,-0.0765626582,-0.0765626582,0.0005709520,-0.03355482,0.03812525,-0.0416677952,1000
50.07,178.7849884033,-0.0823722927,-0.0823722927,0.0005709520,-0.03360164,0.03812525,-0.0418725247,1001
50.12,178.7752990723,-0.0710867250,-0.0710867250,0.0005709520,-0.03365627,0.03799828,-0.0416720603,1002
50.17,178.7689666748,-0.0614746963,-0.0614746963,0.0005709520,-0.03387075,0.03796367,-0.0429057085,1003
50.22,178.7674102783,-0.0676168400,-0.0676168400,0.0005709520,-0.03397250,0.03798137,-0.0422333379,1004
50.27,178.7766418457,-0.0522344277,-0.0522344277,0.0005709520,-0.03423352,0.03798137,-0.0426297265,1005
50.32,178.7743682861,-0.0580996031,-0.0580996031,0.0005709520,-0.03428193,0.03793409,-0.0429924024,1006
50.37,178.7524719238,-0.0574936494,-0.0574936494,0.0005709520,-0.03448364,0.03806397,-0.0438953164,1007
50.42,178.7524566650,-0.0389290899,-0.0389290899,0.0005709520,-0.03473758,0.03802263,-0.0435093151,1008
50.47,178.7464141846,-0.0396996203,-0.0396996203,0.0005709520,-0.03514235,0.03824098,-0.0444844877,1009
50.52,178.7472686768,-0.0510272398,-0.0510272398,0.0005709520,-0.03511555,0.03824098,-0.0435408059,1010
50.57,178.7346801758,-0.0350275840,-0.0350275840,0.0005709520,-0.03527401,0.03820404,-0.0449425073,1011
50.62,178.7304534912,-0.0541937176,-0.0541937176,0.0005709520,-0.03540569,0.03846103,-0.0438270367,1012
